event_type,timestamp,callback_index,outdoor_temp_c,zone_temp_c,primary_zone,electricity_demand_w,interval_kwh,cumulative_kwh,action_json,reasoning,zone_temp_Core_ZN,zone_temp_Perimeter_ZN_1,zone_temp_Perimeter_ZN_2,zone_temp_Perimeter_ZN_3,zone_temp_Perimeter_ZN_4
sensor,1979-06-15 10:42,63,29.03333333333333,25.44586788989409,Core_ZN,885.6580266919177,0.1476096711153196,8.926821954470872,,,25.44586788989409,25.649468975967554,25.00173316383062,25.545686725837626,25.406843794417238
sensor,1979-06-15 10:53,64,29.216666666666665,25.426922389085988,Core_ZN,4541.772855965506,0.7569621426609177,9.68378409713179,,,25.426922389085988,25.014602172899075,24.9999740988691,25.01271234452101,24.535810549714263
sensor,1979-06-15 10:62,65,29.4,25.009105918646956,Core_ZN,3465.854688441384,0.577642448073564,10.261426545205353,,,25.009105918646956,25.00018639321668,26.0289485964253,25.000201391115375,24.50113548660348
sensor,1979-06-15 11:13,66,29.5,25.000499053965992,Core_ZN,4213.430034992902,0.7022383391654836,10.963664884370836,,,25.000499053965992,24.999793795828417,25.04293147493199,24.999865002322203,24.499889484119983
sensor,1979-06-15 11:22,67,29.6,25.23951675802091,Core_ZN,852.8798008392644,0.14214663347321072,11.105811517844046,,,25.23951675802091,25.69168080198796,25.00145064487385,25.549022732213537,25.40421964753826
sensor,1979-06-15 11:33,68,29.7,25.472526122965164,Core_ZN,3150.2708213027718,0.5250451368837953,11.630856654727841,,,25.472526122965164,25.015588772030846,24.99996746623113,25.012716808277858,24.535687384677303
sensor,1979-06-15 11:42,69,29.8,25.005262052071338,Core_ZN,3497.725313235117,0.5829542188725194,12.21381087360036,,,25.005262052071338,25.00020632332533,25.992358070276605,25.000205654695232,24.501140546138288
sensor,1979-06-15 11:53,70,29.9,25.000260021739464,Core_ZN,4235.434806400406,0.7059058010667344,12.919716674667095,,,25.000260021739464,24.999791052824975,25.040783623187856,24.999869431149598,24.499899592030083
sensor,1979-06-15 11:62,71,30.0,24.999967140379688,Core_ZN,1709.9787692447978,0.2849964615407996,13.204713136207895,,,24.999967140379688,25.723148537148894,25.001384015562014,25.55612945502928,25.405418586859223
decision,1979-06-15 11:62,71,30.0,24.999967140379688,Core_ZN,1709.9787692447978,0.2849964615407996,13.204713136207895,"{""cooling"": {""Core_ZN"": 25.0, ""Perimeter_ZN_1"": 25.0, ""Perimeter_ZN_2"": 25.0, ""Perimeter_ZN_3"": 25.0, ""Perimeter_ZN_4"": 24.5}}","Adjusted setpoints for comfort/energy: zone=25.0°C, cooling→{'Core_ZN': 25.0, 'Perimeter_ZN_1': 25.0, 'Perimeter_ZN_2': 25.0, 'Perimeter_ZN_3': 25.0, 'Perimeter_ZN_4': 24.5}",24.999967140379688,25.723148537148894,25.001384015562014,25.55612945502928,25.405418586859223
sensor,1979-06-15 12:13,72,30.183333333333334,25.280686051147555,Core_ZN,3191.8072564674508,0.5319678760779084,13.736681012285803,,,25.280686051147555,25.016345286801638,24.99996541289631,25.012926259670962,24.535695015439693
sensor,1979-06-15 12:22,73,30.36666666666667,25.508805253533797,Core_ZN,3188.9657264034713,0.5314942877339118,14.268175300019715,,,25.508805253533797,25.000219385175722,25.979680381824107,25.00020966748596,24.50114279821538
sensor,1979-06-15 12:33,74,30.55,25.013445971354543,Core_ZN,4315.601665054071,0.7192669441756785,14.987442244195394,,,25.013445971354543,24.99978454004911,25.040248019179884,24.999864823921854,24.49989779606119
sensor,1979-06-15 12:42,75,30.733333333333334,25.00025962647456,Core_ZN,1742.2097514196719,0.2903682919032786,15.277810536098674,,,25.00025962647456,25.753484216005845,25.001364163400506,25.579645944174377,25.42532035718698
sensor,1979-06-15 12:53,76,30.916666666666668,25.30371312148472,Core_ZN,3247.4600985959028,0.5412433497659838,15.819053885864657,,,25.30371312148472,25.01710277985245,24.999955810054097,25.0135214585547,24.53636542372918
sensor,1979-06-15 12:62,77,31.1,25.327700170084817,Core_ZN,3675.3124609024135,0.6125520768170689,16.431605962681726,,,25.327700170084817,25.000232723158838,25.991024426462786,25.000217307582787,24.501157531606708
sensor,1979-06-15 13:13,78,31.200000000000003,25.020109118838704,Core_ZN,4386.543965842103,0.7310906609736838,17.16269662365541,,,25.020109118838704,24.999784056787348,25.04068954396491,24.999856923867085,24.499874194332953
sensor,1979-06-15 13:22,79,31.300000000000004,25.00041201723632,Core_ZN,1761.9330424360605,0.29365550707267674,17.45635213072809,,,25.00041201723632,25.75424004364893,25.001377593810496,25.59942910775287,25.519950172559014
sensor,1979-06-15 13:33,80,31.4,25.307410500724497,Core_ZN,3330.9065758115817,0.5551510959685969,18.011503226696686,,,25.307410500724497,25.017163974582743,24.99995491866066,25.01401542776868,24.54076102693447
sensor,1979-06-15 13:42,81,31.5,25.330747166470154,Core_ZN,3774.22821698682,0.62903803616447,18.640541262861156,,,25.330747166470154,25.000245304969283,25.99324476198331,25.00022823141521,24.501234402053466
sensor,1979-06-15 13:53,82,31.6,25.020424660491138,Core_ZN,4487.893543974119,0.7479822573290198,19.388523520190176,,,25.020424660491138,24.99980606280501,25.040723092575853,24.999858290503774,24.499783301428565
sensor,1979-06-15 13:62,83,31.7,25.000418491683114,Core_ZN,1773.148401982937,0.2955247336638228,19.684048253853998,,,25.000418491683114,25.72970969383805,25.001385274163248,25.612549151038447,25.767063623502075
sensor,1979-06-15 14:12,84,31.700000000000003,25.296859236555147,Core_ZN,3394.0678741948386,0.5656779790324731,20.24972623288647,,,25.296859236555147,25.009021071972015,24.999941057791712,25.007776181233048,24.52844260485162
sensor,1979-06-15 14:22,85,31.700000000000003,25.336251093343723,Core_ZN,3881.222882440567,0.6468704804067611,20.89659671329323,,,25.336251093343723,25.00007166289854,25.985467985352823,25.00008204719202,24.500709899738343
sensor,1979-06-15 14:33,86,31.7,25.020867145799567,Core_ZN,4579.811674522722,0.7633019457537868,21.65989865904702,,,25.020867145799567,24.999810157510282,25.040356729955185,24.999852767796554,24.499613923213484
sensor,1979-06-15 14:42,87,31.700000000000003,25.000429620048394,Core_ZN,1764.9815657059776,0.2941635942843296,21.95406225333135,,,25.000429620048394,25.713770684579956,25.001380863891875,25.616225770686643,26.049858963035035
sensor,1979-06-15 14:53,88,31.7,25.297833242372725,Core_ZN,3447.668657878538,0.5746114429797563,22.528673696311106,,,25.297833242372725,25.008839258917682,24.999947352395495,25.007850039721905,24.535626318282265
sensor,1979-06-15 14:62,89,31.7,25.33773780651066,Core_ZN,3978.2058033864064,0.663034300564401,23.191707996875508,,,25.33773780651066,25.000075326190533,25.968509659637594,25.00008610438889,24.500862016239516
